1113,22069,22069,LA,NATCHITOCHES,7,6,5,49.4,149,82.9,62,4,3.31,5.801,1.36822,-0.07551,-0.47067,-0.41119,-0.73966,0.71966,0.39,4
1114,22071,22071,LA,ORLEANS,7,0,1,52.9,121,81.9,80,1,48.42,8.485,1.65776,-0.91856,0.09966,-1.64342,-1.19466,2.14046,0.14,4
1115,22073,22073,LA,OUACHITA,7,3,2,46.7,153,82.3,58,4,3.44,5.841,1.14486,0.04493,-0.5419,-0.13736,-0.73966,0.74073,0.51,4
1116,22075,22075,LA,PLAQUEMINES,7,1,1,52.9,121,81.9,80,1,65.22,8.783,1.65776,-0.91856,0.09966,-1.64342,-1.19466,2.29816,0.3,4
1117,22077,22077,LA,POINTE COUPE,7,6,6,51.8,139,81.7,69,1,5.64,6.336,1.56676,-0.3766,0.0587,-0.89039,-1.19466,1.00273,0.17,4
1118,22079,22079,LA,RAPIDES,7,3,2,47.7,139,80.9,69,4,2.89,5.667,1.22759,-0.3766,-0.07934,-0.89039,-0.73966,0.64867,-0.21,3
1119,22081,22081,LA,RED RIVER,7,8,6,49.4,159,82.9,56,4,3.36,5.816,1.36822,0.22558,-0.47067,-4.5E-4,-0.73966,0.72779,1.11,4
1120,22083,22083,LA,RICHLAND,7,6,6,46.7,143,82.3,71,1,1.07,4.674,1.14486,-0.25616,-0.5419,-1.0273,-1.19466,0.1233,-1.75,3
1121,22085,22085,LA,SABINE,7,7,8,49.7,149,81.4,62,4,14.46,7.276,1.39304,-0.07551,-0.04152,-0.41119,-0.73966,1.50065,1.63,4
1122,22087,22087,LA,ST. BERNARD,7,0,1,52.9,121,81.9,80,1,74.07,8.91,1.65776,-0.91856,0.09966,-1.64342,-1.19466,2.36548,0.37,4
1123,22089,22089,LA,ST. CHARLES,7,0,1,52.9,121,81.9,80,1,30.85,8.034,1.65776,-0.91856,0.09966,-1.64342,-1.19466,1.90181,-0.1,3
1124,22091,22091,LA,ST. HELENA,7,8,6,50.5,131,81.6,71,1,0.27,3.282,1.45922,-0.61747,-0.02639,-1.0273,-1.19466,-0.61394,-2.02,3
1125,22093,22093,LA,ST. JAMES,7,1,1,53.8,121,82.5,80,1,4.52,6.114,1.73222,-0.91856,0.01585,-1.64342,-1.19466,0.88551,-1.12,3
1126,22095,22095,LA,ST JOHN BAPT,7,1,1,51.7,121,82.4,80,1,37.07,8.218,1.55849,-0.91856,-0.13813,-1.64342,-1.19466,1.99907,-0.34,3
1127,22097,22097,LA,ST. LANDRY,7,2,2,51.8,139,81.7,69,1,1.08,4.686,1.56676,-0.3766,0.0587,-0.89039,-1.19466,0.1295,-0.71,3
1128,22099,22099,LA,ST. MARTIN,7,2,2,51.9,128,81.9,75,1,9.38,6.844,1.57504,-0.7078,0.01353,-1.30113,-1.19466,1.27179,-0.34,3
1129,22101,22101,LA,ST. MARY,7,4,5,53.7,128,81.7,75,1,45.22,8.417,1.72394,-0.7078,0.22234,-1.30113,-1.19466,2.10429,0.85,4
1130,22103,22103,LA,ST. TAMMANY,7,0,1,52.2,131,81.2,71,1,23.99,7.783,1.59985,-0.61747,0.22759,-1.0273,-1.19466,1.76875,0.76,4
1131,22105,22105,LA,TANGIPAHOA,7,4,3,52.3,131,81.6,71,1,3.99,5.99,1.60813,-0.61747,0.12865,-1.0273,-1.19466,0.81973,-0.28,3
1132,22107,22107,LA,TENSAS,7,9,9,48.1,143,81.8,71,1,6.04,6.403,1.26068,-0.25616,-0.28688,-1.0273,-1.19466,1.03848,-0.47,3
1133,22109,22109,LA,TERREBONNE,7,3,2,55.2,121,81.6,80,1,39.66,8.286,1.84803,-0.91856,0.37843,-1.64342,-1.19466,2.03487,0.5,4
1134,22111,22111,LA,UNION,7,6,6,46.8,153,83.2,58,4,3.06,5.723,1.15314,0.04493,-0.77528,-0.13736,-0.73966,0.67824,0.22,4
1135,22113,22113,LA,VERMILION,7,6,5,51.5,134,82.5,70,1,23.7,7.77,1.54195,-0.52714,-0.18225,-0.95884,-1.19466,1.76221,0.44,4
1136,22115,22115,LA,VERNON,7,5,7,49.7,149,81.4,62,4,0.98,4.581,1.39304,-0.07551,-0.04152,-0.41119,-0.73966,0.07405,0.2,4
1137,22117,22117,LA,WASHINGTON,7,6,3,50.3,131,82.3,71,1,0.95,4.55,1.44268,-0.61747,-0.23183,-1.0273,-1.19466,0.0577,-1.57,3
1138,22119,22119,LA,WEBSTER,7,2,2,46.3,159,82.3,56,4,3.12,5.743,1.11177,0.22558,-0.57635,-4.5E-4,-0.73966,0.68919,0.71,4
1139,22121,22121,LA,WEST BATON R,7,2,2,51.0,139,82.0,69,1,6.1,6.413,1.50058,-0.3766,-0.09087,-0.89039,-1.19466,1.04379,-0.01,3
1140,22123,22123,LA,WEST CARROLL,7,9,9,46.0,143,82.9,71,1,0.26,3.24,1.08696,-0.25616,-0.76352,-1.0273,-1.19466,-0.63603,-2.79,2
1141,22125,22125,LA,WEST FELICIA,7,8,6,50.9,131,81.0,71,1,4.7,6.152,1.49231,-0.61747,0.16939,-1.0273,-1.19466,0.90548,-0.27,3
1142,22127,22127,LA,WINN,7,7,8,48.4,153,82.2,58,4,0.67,4.208,1.2855,0.04493,-0.36859,-0.13736,-0.73966,-0.12381,-0.04,3
1,01001,01001,AL,AUTAUGA,6,2,2,47.4,130,81.0,66,14,1.4,4.944,1.20277,-0.64758,-0.13206,-0.68502,0.77701,0.26585,0.78,4
2,01003,01003,AL,BALDWIN,6,2,2,51.9,152,80.6,72,4,21.24,7.661,1.57504,0.01482,0.36308,-1.09576,-0.73966,1.70428,1.82,4
3,01005,01005,AL,BARBOUR,6,6,5,48.8,152,81.0,69,4,2.17,5.378,1.31859,0.01482,-0.01148,-0.89039,-0.73966,0.4957,0.19,4
4,01007,01007,AL,BIBB,6,6,6,44.8,130,80.8,66,14,0.5,3.916,0.98768,-0.64758,-0.30223,-0.68502,0.77701,-0.27812,-0.15,3
5,01009,01009,AL,BLOUNT,6,2,2,41.9,130,78.4,66,14,0.76,4.336,0.74778,-0.64758,0.0933,-0.68502,0.77701,-0.05592,0.23,4
6,01011,01011,AL,BULLOCK,6,6,6,47.8,149,80.2,67,4,0.17,2.81,1.23586,-0.07551,0.11749,-0.75347,-0.73966,-0.86356,-1.08,3
7,01013,01013,AL,BUTLER,6,7,8,49.2,152,80.8,69,4,0.13,2.602,1.35168,0.01482,0.07675,-0.89039,-0.73966,-0.97346,-1.16,3
8,01015,01015,AL,CALHOUN,6,3,2,42.8,130,79.2,66,15,0.63,4.141,0.82223,-0.64758,-0.04428,-0.68502,0.92868,-0.15897,0.22,4
9,01017,01017,AL,CHAMBERS,6,5,8,44.2,149,79.2,67,5,0.95,4.557,0.93805,-0.07551,0.0763,-0.75347,-0.588,0.06137,-0.34,3
10,01019,01019,AL,CHEROKEE,6,6,6,42.8,130,79.2,66,9,7.81,6.66,0.82223,-0.64758,-0.04428,-0.68502,0.01867,1.17434,0.64,4
11,01021,01021,AL,CHILTON,6,6,6,44.6,130,80.0,66,14,0.96,4.566,0.97114,-0.64758,-0.10435,-0.68502,0.77701,0.06603,0.38,4
12,01023,01023,AL,CHOCTAW,6,9,9,47.4,152,80.5,69,13,0.8,4.377,1.20277,0.01482,0.00238,-0.89039,0.62534,-0.03413,0.92,4
13,01025,01025,AL,CLARKE,6,7,8,47.4,152,80.5,69,14,1.13,4.726,1.20277,0.01482,0.00238,-0.89039,0.77701,0.15046,1.26,4
