10042954,utility,10042954,2018-08-07,15/386191,15,15386191,2016-12-21,,36119,,2018,1,0,0,0,0,0,1,1,1
10042954,utility,10042954,2018-08-07,15/386191,15,15386191,2016-12-21,36007,36119,,2018,1,0,0,0,0,0,1,1,1
10042991,utility,10042991,2018-08-07,15/257098,15,15257098,2016-09-06,,,,2018,0,0,0,0,0,0,0,0,0
10043012,utility,10043012,2018-08-07,15/011817,15,15011817,2016-02-01,48029,48029,,2018,1,0,0,0,0,0,1,1,1
10043047,utility,10043047,2018-08-07,15/332729,15,15332729,2016-10-24,06073,06073,,2018,0,0,0,0,0,0,0,0,0
10043057,utility,10043057,2018-08-07,15/254587,15,15254587,2016-09-01,06087,06085,,2018,1,1,1,0,0,1,1,1,1
10043057,utility,10043057,2018-08-07,15/254587,15,15254587,2016-09-01,06001,06085,,2018,1,1,1,0,0,1,1,1,1
10043057,utility,10043057,2018-08-07,15/254587,15,15254587,2016-09-01,06085,06085,,2018,1,1,1,0,0,1,1,1,1
10043077,utility,10043077,2018-08-07,15/347356,15,15347356,2016-11-09,,,,2018,1,0,0,0,0,1,0,0,0
10043187,utility,10043187,2018-08-07,15/190215,15,15190215,2016-06-23,,,,2018,1,0,0,1,1,0,1,1,0
10043419,utility,10043419,2018-08-07,15/045976,15,15045976,2016-02-17,12053,,,2018,0,0,0,0,0,0,0,0,0
10043419,utility,10043419,2018-08-07,15/045976,15,15045976,2016-02-17,12105,,,2018,0,0,0,0,0,0,0,0,0
10043751,utility,10043751,2018-08-07,15/085151,15,15085151,2016-03-30,16001,06085,,2018,0,0,0,0,0,0,0,0,0
10043751,utility,10043751,2018-08-07,15/085151,15,15085151,2016-03-30,06085,06085,,2018,0,0,0,0,0,0,0,0,0
10043763,utility,10043763,2018-08-07,15/382688,15,15382688,2016-12-18,06059,25017,,2018,0,0,0,0,0,0,0,0,0
10043850,utility,10043850,2018-08-07,15/073656,15,15073656,2016-03-18,,,,2018,0,0,0,0,0,0,0,0,0
10043919,utility,10043919,2018-08-07,15/242193,15,15242193,2016-08-19,06085,,,2018,0,0,0,0,0,0,0,0,0
10043919,utility,10043919,2018-08-07,15/242193,15,15242193,2016-08-19,06075,,,2018,0,0,0,0,0,0,0,0,0
10043919,utility,10043919,2018-08-07,15/242193,15,15242193,2016-08-19,,,,2018,0,0,0,0,0,0,0,0,0
10043936,utility,10043936,2018-08-07,15/336368,15,15336368,2016-10-27,,04013,,2018,0,0,0,0,0,0,0,0,0
10044132,utility,10044132,2018-08-07,15/136243,15,15136243,2016-04-22,26125,,,2018,0,0,0,0,0,0,0,0,0
10044132,utility,10044132,2018-08-07,15/136243,15,15136243,2016-04-22,26161,,,2018,0,0,0,0,0,0,0,0,0
10044152,utility,10044152,2018-08-07,15/008128,15,15008128,2016-01-27,17031,37035,,2018,0,0,0,0,0,0,0,0,0
10044191,utility,10044191,2018-08-07,14/986809,14,14986809,2016-01-04,,,,2018,0,0,0,0,0,0,0,0,0
10044308,utility,10044308,2018-08-07,15/563173,15,15563173,2016-01-05,,,,2018,0,0,0,0,0,0,0,0,0
10044376,utility,10044376,2018-08-07,15/176887,15,15176887,2016-06-08,,,,2018,0,0,0,0,0,0,0,0,0
10044413,utility,10044413,2018-08-07,15/269126,15,15269126,2016-09-19,,,,2018,0,0,0,0,0,0,0,0,0
10044463,utility,10044463,2018-08-07,15/262363,15,15262363,2016-09-12,,,,2018,0,0,0,0,0,0,0,0,0
10044475,utility,10044475,2018-08-07,15/194102,15,15194102,2016-06-27,,,,2018,0,0,0,0,0,0,0,0,0
10044656,utility,10044656,2018-08-07,15/173236,15,15173236,2016-06-03,06085,06085,,2018,1,1,0,1,1,1,1,1,1
10044656,utility,10044656,2018-08-07,15/173236,15,15173236,2016-06-03,06081,06085,,2018,1,1,0,1,1,1,1,1,1
10044677,utility,10044677,2018-08-07,15/222794,15,15222794,2016-07-28,06085,06085,,2018,0,0,0,0,0,0,0,0,0
10044677,utility,10044677,2018-08-07,15/222794,15,15222794,2016-07-28,,06085,,2018,0,0,0,0,0,0,0,0,0
10044697,utility,10044697,2018-08-07,15/074908,15,15074908,2016-03-18,06081,06075,,2018,1,0,0,0,0,0,1,1,0
10044697,utility,10044697,2018-08-07,15/074908,15,15074908,2016-03-18,06075,06075,,2018,1,0,0,0,0,0,1,1,0
10044870,utility,10044870,2018-08-07,15/393860,15,15393860,2016-12-29,,,,2018,0,0,0,0,0,0,0,0,0
10044925,utility,10044925,2018-08-07,15/240850,15,15240850,2016-08-18,53033,53033,,2018,1,0,0,0,0,1,0,0,0
10044937,utility,10044937,2018-08-07,15/341420,15,15341420,2016-11-02,,,,2018,0,0,0,0,0,0,0,0,0
10045028,utility,10045028,2018-08-07,15/139332,15,15139332,2016-04-27,,48453,,2018,0,0,0,0,0,0,0,0,0
10045196,utility,10045196,2018-08-07,15/551066,15,15551066,2016-02-23,,,,2018,0,0,0,0,0,0,0,0,0
10045335,utility,10045335,2018-08-07,15/173460,15,15173460,2016-06-03,,,,2018,0,0,0,0,0,0,0,0,0
10045345,utility,10045345,2018-08-07,15/140044,15,15140044,2016-04-27,,,,2018,0,0,0,0,0,0,0,0,0
10045360,utility,10045360,2018-08-07,15/099708,15,15099708,2016-04-15,06073,,,2018,0,0,0,0,0,0,0,0,0
10045360,utility,10045360,2018-08-07,15/099708,15,15099708,2016-04-15,,,,2018,0,0,0,0,0,0,0,0,0
10045477,utility,10045477,2018-08-14,15/067066,15,15067066,2016-03-10,,,,2018,0,0,0,0,0,0,0,0,0
10045477,utility,10045477,2018-08-14,15/067066,15,15067066,2016-03-10,20139,,,2018,0,0,0,0,0,0,0,0,0
10045484,utility,10045484,2018-08-14,15/334395,15,15334395,2016-10-26,26159,26159,,2018,0,0,0,0,0,0,0,0,0
10045534,utility,10045534,2018-08-14,15/377854,15,15377854,2016-12-13,18097,,,2018,0,0,0,0,0,0,0,0,0
10045534,utility,10045534,2018-08-14,15/377854,15,15377854,2016-12-13,18057,,,2018,0,0,0,0,0,0,0,0,0
10045578,utility,10045578,2018-08-14,15/396458,15,15396458,2016-12-31,24510,24510,,2018,0,0,0,0,0,0,0,0,0
10045831,utility,10045831,2018-08-14,15/149709,15,15149709,2016-05-09,39035,39035,,2018,1,0,0,0,0,1,0,0,0
10046036,utility,10046036,2018-08-14,15/235355,15,15235355,2016-08-12,,08031,,2018,0,0,0,0,0,0,0,0,0
10046036,utility,10046036,2018-08-14,15/235355,15,15235355,2016-08-12,08005,08031,,2018,0,0,0,0,0,0,0,0,0
10046036,utility,10046036,2018-08-14,15/235355,15,15235355,2016-08-12,08001,08031,,2018,0,0,0,0,0,0,0,0,0
10046103,utility,10046103,2018-08-14,15/046070,15,15046070,2016-02-17,27037,27053,,2018,0,0,0,0,0,0,0,0,0
10046103,utility,10046103,2018-08-14,15/046070,15,15046070,2016-02-17,27003,27053,,2018,0,0,0,0,0,0,0,0,0
10046103,utility,10046103,2018-08-14,15/046070,15,15046070,2016-02-17,27053,27053,,2018,0,0,0,0,0,0,0,0,0
10046443,utility,10046443,2018-08-14,15/242519,15,15242519,2016-08-20,,,,2018,0,0,0,0,0,0,0,0,0
10046721,utility,10046721,2018-08-14,15/266106,15,15266106,2016-09-15,06059,06059,,2018,0,0,0,0,0,0,0,0,0
10046824,utility,10046824,2018-08-14,15/169468,15,15169468,2016-05-31,,,,2018,0,0,0,0,0,0,0,0,0
10046887,utility,10046887,2018-08-14,15/189911,15,15189911,2016-06-22,06085,06001,,2018,0,0,0,0,0,0,0,0,0
10046887,utility,10046887,2018-08-14,15/189911,15,15189911,2016-06-22,06001,06001,,2018,0,0,0,0,0,0,0,0,0
10046938,utility,10046938,2018-08-14,15/192219,15,15192219,2016-06-24,,,,2018,0,0,0,0,0,0,0,0,0
10047495,utility,10047495,2018-08-14,15/509249,15,15509249,2016-10-28,,,,2018,0,0,0,0,0,0,0,0,0
10047496,utility,10047496,2018-08-14,15/117476,15,15117476,2016-02-19,,,,2018,0,0,0,0,0,0,0,0,0
10047541,utility,10047541,2018-08-14,15/155382,15,15155382,2016-05-16,,,,2018,0,0,0,0,0,0,0,0,0
10047635,utility,10047635,2018-08-14,15/171838,15,15171838,2016-06-02,45045,36093,,2018,0,0,0,0,0,0,0,0,0
10047635,utility,10047635,2018-08-14,15/171838,15,15171838,2016-06-02,,36093,,2018,0,0,0,0,0,0,0,0,0
10047681,utility,10047681,2018-08-14,15/385708,15,15385708,2016-12-20,,,,2018,0,0,0,0,0,0,0,0,0
10047696,utility,10047696,2018-08-14,15/273081,15,15273081,2016-09-22,,,,2018,0,0,0,0,0,0,0,0,0
10047742,utility,10047742,2018-08-14,15/287347,15,15287347,2016-10-06,,,,2018,0,0,0,0,0,0,0,0,0
10047902,utility,10047902,2018-08-14,15/097052,15,15097052,2016-04-12,55133,,,2018,0,0,0,0,0,0,0,0,0
10047903,utility,10047903,2018-08-14,15/146118,15,15146118,2016-05-04,06037,,,2018,0,0,0,0,0,0,0,0,0
10047967,utility,10047967,2018-08-14,14/996222,14,14996222,2016-01-14,20173,26125,,2018,1,0,0,0,0,0,0,1,0
10048046,utility,10048046,2018-08-14,15/335196,15,15335196,2016-10-26,39153,39153,,2018,0,0,0,0,0,0,0,0,0
10048081,utility,10048081,2018-08-14,15/138294,15,15138294,2016-04-26,21067,39061,,2018,1,0,0,0,0,0,0,1,0
10048213,utility,10048213,2018-08-14,15/336020,15,15336020,2016-10-27,04019,25017,,2018,0,0,0,0,0,0,0,0,0
10048213,utility,10048213,2018-08-14,15/336020,15,15336020,2016-10-27,,25017,,2018,0,0,0,0,0,0,0,0,0
10048335,utility,10048335,2018-08-14,15/079422,15,15079422,2016-03-24,,,,2018,0,0,0,0,0,0,0,0,0
10048372,utility,10048372,2018-08-14,15/130111,15,15130111,2016-04-15,12005,11001,,2018,1,0,0,0,0,1,0,0,0
10048466,utility,10048466,2018-08-14,14/991485,14,14991485,2016-01-08,,,,2018,0,0,0,0,0,0,0,0,0
10048533,utility,10048533,2018-08-14,15/126410,15,15126410,2016-07-27,,,,2018,0,0,0,0,0,0,0,0,0
10048602,utility,10048602,2018-08-14,15/094678,15,15094678,2016-04-08,,,,2018,0,0,0,0,0,0,0,0,0
10048651,utility,10048651,2018-08-14,15/217322,15,15217322,2016-07-22,,,,2018,0,0,0,0,0,0,0,0,0
10048710,utility,10048710,2018-08-14,15/162184,15,15162184,2016-05-23,,,,2018,0,0,0,0,0,0,0,0,0
10048778,utility,10048778,2018-08-14,15/169408,15,15169408,2016-05-31,,53033,,2018,0,0,0,0,0,0,0,0,0
10048811,utility,10048811,2018-08-14,15/267661,15,15267661,2016-09-16,06085,,,2018,0,0,0,0,0,0,0,0,0
10048811,utility,10048811,2018-08-14,15/267661,15,15267661,2016-09-16,06075,,,2018,0,0,0,0,0,0,0,0,0
10048816,utility,10048816,2018-08-14,14/994805,14,14994805,2016-01-13,,,,2018,0,0,0,0,0,0,0,0,0
10048997,utility,10048997,2018-08-14,15/146029,15,15146029,2016-05-04,55105,37119,,2018,0,0,0,0,0,0,0,0,0
10048997,utility,10048997,2018-08-14,15/146029,15,15146029,2016-05-04,17201,37119,,2018,0,0,0,0,0,0,0,0,0
10049054,utility,10049054,2018-08-14,15/085631,15,15085631,2016-03-30,48085,16001,,2018,1,0,0,0,0,0,0,0,1
10049104,utility,10049104,2018-08-14,15/343362,15,15343362,2016-11-04,,36119,,2018,1,0,0,0,0,0,0,1,0
10049104,utility,10049104,2018-08-14,15/343362,15,15343362,2016-11-04,48453,36119,,2018,1,0,0,0,0,0,0,1,0
10049104,utility,10049104,2018-08-14,15/343362,15,15343362,2016-11-04,37183,36119,,2018,1,0,0,0,0,0,0,1,0
10049328,utility,10049328,2018-08-14,15/292970,15,15292970,2016-10-13,06085,06085,,2018,1,0,0,1,0,0,0,1,0
10049451,utility,10049451,2018-08-14,15/367349,15,15367349,2016-12-02,39035,39035,,2018,1,1,0,0,0,1,1,1,1
10049540,utility,10049540,2018-08-14,15/334787,15,15334787,2016-10-26,,,,2018,0,0,0,0,0,0,0,0,0
10049541,utility,10049541,2018-08-14,15/253485,15,15253485,2016-08-31,17089,17197,,2018,0,0,0,0,0,0,0,0,0
10049541,utility,10049541,2018-08-14,15/253485,15,15253485,2016-08-31,17093,17197,,2018,0,0,0,0,0,0,0,0,0
10049621,utility,10049621,2018-08-14,15/380140,15,15380140,2016-12-15,,,,2018,0,0,0,0,0,0,0,0,0
10049820,utility,10049820,2018-08-14,15/217165,15,15217165,2016-07-22,,,,2018,0,0,0,0,0,0,0,0,0
10049838,utility,10049838,2018-08-14,15/575458,15,15575458,2016-04-27,,,,2018,0,0,0,0,0,0,0,0,0
10049868,utility,10049868,2018-08-14,15/370947,15,15370947,2016-12-06,48039,06037,,2018,0,0,0,0,0,0,0,0,0
10049868,utility,10049868,2018-08-14,15/370947,15,15370947,2016-12-06,35013,06037,,2018,0,0,0,0,0,0,0,0,0
10049868,utility,10049868,2018-08-14,15/370947,15,15370947,2016-12-06,,06037,,2018,0,0,0,0,0,0,0,0,0
10049870,utility,10049870,2018-08-14,15/042648,15,15042648,2016-02-12,,,,2018,0,0,0,0,0,0,0,0,0
10049975,utility,10049975,2018-08-14,15/258303,15,15258303,2016-09-07,,,,2018,0,0,0,0,0,0,0,0,0
10050086,utility,10050086,2018-08-14,15/231331,15,15231331,2016-08-08,06001,06085,,2018,0,0,0,0,0,0,0,0,0
10050086,utility,10050086,2018-08-14,15/231331,15,15231331,2016-08-08,06013,06085,,2018,0,0,0,0,0,0,0,0,0
10050086,utility,10050086,2018-08-14,15/231331,15,15231331,2016-08-08,06085,06085,,2018,0,0,0,0,0,0,0,0,0
10050086,utility,10050086,2018-08-14,15/231331,15,15231331,2016-08-08,48453,06085,,2018,0,0,0,0,0,0,0,0,0
10050122,utility,10050122,2018-08-14,15/299216,15,15299216,2016-10-20,,,,2018,0,0,0,0,0,0,0,0,0
10050151,utility,10050151,2018-08-14,15/276339,15,15276339,2016-09-26,,,,2018,0,0,0,0,0,0,0,0,0
10050203,utility,10050203,2018-08-14,15/167029,15,15167029,2016-05-27,06085,,,2018,0,0,0,0,0,0,0,0,0
10050203,utility,10050203,2018-08-14,15/167029,15,15167029,2016-05-27,,,,2018,0,0,0,0,0,0,0,0,0
10050203,utility,10050203,2018-08-14,15/167029,15,15167029,2016-05-27,,06085,,2018,0,0,0,0,0,0,0,0,0
10050203,utility,10050203,2018-08-14,15/167029,15,15167029,2016-05-27,06085,06085,,2018,0,0,0,0,0,0,0,0,0
10050209,utility,10050209,2018-08-14,15/157672,15,15157672,2016-05-18,,,,2018,0,0,0,0,0,0,0,0,0
10050226,utility,10050226,2018-08-14,15/260403,15,15260403,2016-09-09,,,,2018,0,0,0,0,0,0,0,0,0
10050449,utility,10050449,2018-08-14,15/144049,15,15144049,2016-05-02,49049,49049,,2018,0,0,0,0,0,0,0,0,0
10050571,utility,10050571,2018-08-14,15/160313,15,15160313,2016-05-20,,,,2018,0,0,0,0,0,0,0,0,0
10050716,utility,10050716,2018-08-14,15/048407,15,15048407,2016-02-19,48085,,,2018,0,0,0,0,0,0,0,0,0
10050716,utility,10050716,2018-08-14,15/048407,15,15048407,2016-02-19,,,,2018,0,0,0,0,0,0,0,0,0
10050795,utility,10050795,2018-08-14,15/077965,15,15077965,2016-03-23,06075,06085,,2018,1,0,0,0,0,0,1,1,0
10050795,utility,10050795,2018-08-14,15/077965,15,15077965,2016-03-23,06085,06085,,2018,1,0,0,0,0,0,1,1,0
10050989,utility,10050989,2018-08-14,15/373298,15,15373298,2016-12-08,06081,06081,,2018,1,1,0,0,0,0,1,1,1
10050989,utility,10050989,2018-08-14,15/373298,15,15373298,2016-12-08,06013,06081,,2018,1,1,0,0,0,0,1,1,1
10051011,utility,10051011,2018-08-14,15/005190,15,15005190,2016-01-25,06075,,,2018,1,0,0,0,1,0,0,0,0
10051303,utility,10051303,2018-08-14,15/048108,15,15048108,2016-02-19,,06037,,2018,0,0,0,0,0,0,0,0,0
10051303,utility,10051303,2018-08-14,15/048108,15,15048108,2016-02-19,06037,06037,,2018,0,0,0,0,0,0,0,0,0
10051303,utility,10051303,2018-08-14,15/048108,15,15048108,2016-02-19,04013,06037,,2018,0,0,0,0,0,0,0,0,0
10051321,utility,10051321,2018-08-14,15/212336,15,15212336,2016-07-18,13089,06085,,2018,0,0,0,0,0,0,0,0,0
10051426,utility,10051426,2018-08-14,15/220610,15,15220610,2016-07-27,36119,36119,,2018,0,0,0,0,0,0,0,0,0
10051426,utility,10051426,2018-08-14,15/220610,15,15220610,2016-07-27,09001,36119,,2018,0,0,0,0,0,0,0,0,0
10051437,utility,10051437,2018-08-14,15/182763,15,15182763,2016-06-15,06085,,,2018,0,0,0,0,0,0,0,0,0
10051437,utility,10051437,2018-08-14,15/182763,15,15182763,2016-06-15,,,,2018,0,0,0,0,0,0,0,0,0
10051437,utility,10051437,2018-08-14,15/182763,15,15182763,2016-06-15,06001,,,2018,0,0,0,0,0,0,0,0,0
10051555,utility,10051555,2018-08-14,15/148240,15,15148240,2016-05-06,,,,2018,1,0,0,0,0,0,0,1,0
10051562,utility,10051562,2018-08-14,15/207996,15,15207996,2016-07-12,,,,2018,0,0,0,0,0,0,0,0,0
10051766,utility,10051766,2018-08-14,15/176568,15,15176568,2016-06-08,,,,2018,0,0,0,0,0,0,0,0,0
10051774,utility,10051774,2018-08-21,15/267578,15,15267578,2016-09-16,,,,2018,0,0,0,0,0,0,0,0,0
10051804,utility,10051804,2018-08-21,15/352459,15,15352459,2016-11-15,12071,06113,,2018,0,0,0,0,0,0,0,0,0
10051807,utility,10051807,2018-08-21,15/182129,15,15182129,2016-06-14,28151,,,2018,0,0,0,0,0,0,0,0,0
10051872,utility,10051872,2018-08-21,15/568395,15,15568395,2016-04-06,,,,2018,0,0,0,0,0,0,0,0,0
10051943,utility,10051943,2018-08-21,15/246570,15,15246570,2016-08-25,,,,2018,0,0,0,0,0,0,0,0,0
10051990,utility,10051990,2018-08-21,15/290401,15,15290401,2016-10-11,26055,26055,,2018,0,0,0,0,0,0,0,0,0
10051990,utility,10051990,2018-08-21,15/290401,15,15290401,2016-10-11,26089,26055,,2018,0,0,0,0,0,0,0,0,0
10052140,utility,10052140,2018-08-21,15/286039,15,15286039,2016-10-05,36071,26077,,2018,0,0,0,0,0,0,0,0,0
10052140,utility,10052140,2018-08-21,15/286039,15,15286039,2016-10-05,34003,26077,,2018,0,0,0,0,0,0,0,0,0
10052192,utility,10052192,2018-08-21,15/344262,15,15344262,2016-11-04,06059,06059,,2018,0,0,0,0,0,0,0,0,0
10052244,utility,10052244,2018-08-21,15/395391,15,15395391,2016-12-30,,,,2018,0,0,0,0,0,0,0,0,0
10052244,utility,10052244,2018-08-21,15/395391,15,15395391,2016-12-30,12061,,,2018,0,0,0,0,0,0,0,0,0
10052245,utility,10052245,2018-08-21,15/395507,15,15395507,2016-12-30,,,,2018,0,0,0,0,0,0,0,0,0
10052403,utility,10052403,2018-08-21,15/079129,15,15079129,2016-03-24,,39095,,2018,0,0,0,0,0,0,0,0,0
10052403,utility,10052403,2018-08-21,15/079129,15,15079129,2016-03-24,39095,39095,,2018,0,0,0,0,0,0,0,0,0
10052645,utility,10052645,2018-08-21,15/065210,15,15065210,2016-03-09,,,,2018,0,0,0,0,0,0,0,0,0
10052804,utility,10052804,2018-08-21,15/073974,15,15073974,2016-03-18,,,,2018,0,0,0,0,0,0,0,0,0
10052807,utility,10052807,2018-08-21,15/231094,15,15231094,2016-08-08,,,,2018,0,0,0,0,0,0,0,0,0
10052935,utility,10052935,2018-08-21,15/001844,15,15001844,2016-01-20,26125,26125,,2018,0,0,0,0,0,0,0,0,0
10052935,utility,10052935,2018-08-21,15/001844,15,15001844,2016-01-20,26163,26125,,2018,0,0,0,0,0,0,0,0,0
10052935,utility,10052935,2018-08-21,15/001844,15,15001844,2016-01-20,,26125,,2018,0,0,0,0,0,0,0,0,0
10053060,utility,10053060,2018-08-21,15/225209,15,15225209,2016-08-01,,,,2018,0,0,0,0,0,0,0,0,0
10053353,utility,10053353,2018-08-21,15/018070,15,15018070,2016-02-08,06095,06095,,2018,0,0,0,0,0,0,0,0,0
10053353,utility,10053353,2018-08-21,15/018070,15,15018070,2016-02-08,06113,06095,,2018,0,0,0,0,0,0,0,0,0
10053429,utility,10053429,2018-08-21,15/571052,15,15571052,2016-05-19,18011,18097,,2018,0,0,0,0,0,0,0,0,0
10053429,utility,10053429,2018-08-21,15/571052,15,15571052,2016-05-19,,18097,,2018,0,0,0,0,0,0,0,0,0
10053434,utility,10053434,2018-08-21,15/148907,15,15148907,2016-05-06,,36061,,2018,0,0,0,0,0,0,0,0,0
10053434,utility,10053434,2018-08-21,15/148907,15,15148907,2016-05-06,06037,36061,,2018,0,0,0,0,0,0,0,0,0
10053485,utility,10053485,2018-08-21,15/077099,15,15077099,2016-03-22,48029,48187,,2018,0,0,0,0,0,0,0,0,0
10053485,utility,10053485,2018-08-21,15/077099,15,15077099,2016-03-22,,48187,,2018,0,0,0,0,0,0,0,0,0
10053524,utility,10053524,2018-08-21,15/387355,15,15387355,2016-12-21,,,,2018,0,0,0,0,0,0,0,0,0
10054099,utility,10054099,2018-08-21,15/238886,15,15238886,2016-08-17,,,,2018,0,0,0,0,0,0,0,0,0
10054189,utility,10054189,2018-08-21,15/291901,15,15291901,2016-10-12,,26163,,2018,0,0,0,0,0,0,0,0,0
10054534,utility,10054534,2018-08-21,15/156954,15,15156954,2016-05-17,42003,42003,,2018,1,1,0,0,0,1,1,0,0
10054653,utility,10054653,2018-08-21,15/144882,15,15144882,2016-05-03,13089,13121,,2018,1,0,0,0,0,1,1,1,0
10054653,utility,10054653,2018-08-21,15/144882,15,15144882,2016-05-03,13089,,,2018,1,0,0,0,0,1,1,1,0
10054653,utility,10054653,2018-08-21,15/144882,15,15144882,2016-05-03,13067,13121,,2018,1,0,0,0,0,1,1,1,0
10054653,utility,10054653,2018-08-21,15/144882,15,15144882,2016-05-03,13067,,,2018,1,0,0,0,0,1,1,1,0
10054819,utility,10054819,2018-08-21,15/011922,15,15011922,2016-02-01,,,,2018,0,0,0,0,0,0,0,0,0
10054945,utility,10054945,2018-08-21,15/360717,15,15360717,2016-11-23,06085,06085,,2018,0,0,0,0,0,0,0,0,0
10054950,utility,10054950,2018-08-21,15/058311,15,15058311,2016-03-02,,,,2018,0,0,0,0,0,0,0,0,0
10055035,utility,10055035,2018-08-21,15/063388,15,15063388,2016-03-07,,,,2018,0,0,0,0,0,0,0,0,0
10055113,utility,10055113,2018-08-21,15/213679,15,15213679,2016-07-19,,,,2018,1,0,0,1,0,0,1,1,1
10055117,utility,10055117,2018-08-21,15/143051,15,15143051,2016-04-29,,,,2018,0,0,0,0,0,0,0,0,0
10055134,utility,10055134,2018-08-21,15/146076,15,15146076,2016-05-04,,,,2018,0,0,0,0,0,0,0,0,0
10055229,utility,10055229,2018-08-21,15/224802,15,15224802,2016-08-01,,,,2018,0,0,0,0,0,0,0,0,0
10055243,utility,10055243,2018-08-21,15/089682,15,15089682,2016-04-04,,,,2018,0,0,0,0,0,0,0,0,0
10055313,utility,10055313,2018-08-21,15/267443,15,15267443,2016-09-16,,,,2018,0,0,0,0,0,0,0,0,0
10055604,utility,10055604,2018-08-21,15/234597,15,15234597,2016-08-11,06085,06085,,2018,0,0,0,0,0,0,0,0,0
10055627,utility,10055627,2018-08-21,15/296611,15,15296611,2016-10-18,53061,45091,,2018,0,0,0,0,0,0,0,0,0
10055627,utility,10055627,2018-08-21,15/296611,15,15296611,2016-10-18,,45091,,2018,0,0,0,0,0,0,0,0,0
10055627,utility,10055627,2018-08-21,15/296611,15,15296611,2016-10-18,42017,45091,,2018,0,0,0,0,0,0,0,0,0
10055665,utility,10055665,2018-08-21,15/267590,15,15267590,2016-09-16,,,,2018,1,0,0,0,0,1,0,0,1
10055669,utility,10055669,2018-08-21,15/235999,15,15235999,2016-08-12,06085,06073,,2018,0,0,0,0,0,0,0,0,0
10055669,utility,10055669,2018-08-21,15/235999,15,15235999,2016-08-12,06073,06073,,2018,0,0,0,0,0,0,0,0,0
10055669,utility,10055669,2018-08-21,15/235999,15,15235999,2016-08-12,06019,06073,,2018,0,0,0,0,0,0,0,0,0
10055840,utility,10055840,2018-08-21,15/243763,15,15243763,2016-08-22,06085,04019,,2018,1,0,0,0,0,1,0,0,0
10055880,utility,10055880,2018-08-21,15/370166,15,15370166,2016-12-06,06041,06037,,2018,1,0,0,0,0,1,1,1,0
10056062,utility,10056062,2018-08-21,15/270701,15,15270701,2016-09-20,,10003,,2018,0,0,0,0,0,0,0,0,0
10056075,utility,10056075,2018-08-21,15/373775,15,15373775,2016-12-09,34017,36119,,2018,1,1,1,0,1,1,1,1,1
10056075,utility,10056075,2018-08-21,15/373775,15,15373775,2016-12-09,,36119,,2018,1,1,1,0,1,1,1,1,1
10056195,utility,10056195,2018-08-21,15/227008,15,15227008,2016-08-03,12085,12085,,2018,0,0,0,0,0,0,0,0,0
10056279,utility,10056279,2018-08-21,15/004406,15,15004406,2016-01-22,06085,06085,,2018,0,0,0,0,0,0,0,0,0
10056279,utility,10056279,2018-08-21,15/004406,15,15004406,2016-01-22,06001,06085,,2018,0,0,0,0,0,0,0,0,0
10056279,utility,10056279,2018-08-21,15/004406,15,15004406,2016-01-22,06081,06085,,2018,0,0,0,0,0,0,0,0,0
10056366,utility,10056366,2018-08-21,15/158682,15,15158682,2016-05-19,36093,36119,,2018,0,0,0,0,0,0,0,0,0
10056366,utility,10056366,2018-08-21,15/158682,15,15158682,2016-05-19,,36119,,2018,0,0,0,0,0,0,0,0,0
10056570,utility,10056570,2018-08-21,15/273518,15,15273518,2016-09-22,,,,2018,0,0,0,0,0,0,0,0,0
10056678,utility,10056678,2018-08-21,15/169533,15,15169533,2016-05-31,,,,2018,0,0,0,0,0,0,0,0,0
10056689,utility,10056689,2018-08-21,15/158147,15,15158147,2016-05-18,,,,2018,0,0,0,0,0,0,0,0,0
10056693,utility,10056693,2018-08-21,15/050233,15,15050233,2016-02-22,06085,06085,,2018,0,0,0,0,0,0,0,0,0
10056986,utility,10056986,2018-08-21,15/084527,15,15084527,2016-03-30,06085,,,2018,0,0,0,0,0,0,0,0,0
10057034,utility,10057034,2018-08-21,15/089252,15,15089252,2016-04-01,,06085,,2018,0,0,0,0,0,0,0,0,0
10057043,utility,10057043,2018-08-21,15/259888,15,15259888,2016-09-08,,,,2018,,,,,,,,,
10057224,utility,10057224,2018-08-21,15/227421,15,15227421,2016-08-03,06075,06075,,2018,0,0,0,0,0,0,0,0,0
10057224,utility,10057224,2018-08-21,15/227421,15,15227421,2016-08-03,48453,06075,,2018,0,0,0,0,0,0,0,0,0
10057337,utility,10057337,2018-08-21,15/241355,15,15241355,2016-08-19,26139,,,2018,1,0,0,0,0,0,0,1,0
10057337,utility,10057337,2018-08-21,15/241355,15,15241355,2016-08-19,26081,,,2018,1,0,0,0,0,0,0,1,0
10057344,utility,10057344,2018-08-21,15/095502,15,15095502,2016-04-11,06085,06085,,2018,1,0,0,0,0,0,0,1,1
10057344,utility,10057344,2018-08-21,15/095502,15,15095502,2016-04-11,24031,06085,,2018,1,0,0,0,0,0,0,1,1
10057575,utility,10057575,2018-08-21,15/287864,15,15287864,2016-10-07,,,,2018,0,0,0,0,0,0,0,0,0
10057590,utility,10057590,2018-08-21,15/265896,15,15265896,2016-09-15,,,,2018,0,0,0,0,0,0,0,0,0
10057653,utility,10057653,2018-08-21,15/352297,15,15352297,2016-11-15,08013,06085,,2018,1,0,0,0,0,0,0,1,0
10057653,utility,10057653,2018-08-21,15/352297,15,15352297,2016-11-15,08031,06085,,2018,1,0,0,0,0,0,0,1,0
