iloc_county_fips,POPESTIMATE_2011,any_ai_2011,patents_2011,POPESTIMATE_2019,any_ai_2019,patents_2019,pop_chg,pop_chg_pct,ppk_2011,ppk_2019,aippk_2011,aippk_2019,cbsa,msa,csa,county,state,central/outlying,EMA_aipat_9yr_2011,EMA_pat_9yr_2011,EMA_aipat_9yr_2019,EMA_pat_9yr_2019,total_patents,total_ai_patents,total_domestic_mig,bach_pct_2011,Individuals,burd_weight,med_home_val_2011,pct_chg_mhv,fmr_2011,fmr_2019,pct_chg_fmr,EMA_unemp_9yr_2011,SMA_unemp_9yr_2011,chg_SMA_unemp_9yr,chg_EMA_unemp_9yr,NatAmenScale,NatAmenRank,EMA_ppk_chg,EMA_aippk_chg,net_pop_chg_domestic_mig,dest_fips
27089,9459.0,0.0,4.0,9336.0,0.0,3.0,-123.0,-0.0130034887408817,0.4228776826302992,0.3213367609254498,0.0,0.0,,,,,,,0.07874766602376582,0.2968782363063355,0.011313564817100804,0.3062650867368278,33,0.0,-379.0,0.11734855692990802,1603.888888888889,0.04136306050906211,87500.0,,596.0,700.0,0.174496644295302,8.394540885864357,8.155555555555555,-0.988888888888888,-1.3688883898552877,-4.05,2.0,0.00938685043049231,-0.06743410120666501,-0.04006766042922085,27089
27091,20624.0,1.0,2.0,19683.0,0.0,3.0,-941.0,-0.04562645461598138,0.0969743987587277,0.1524157902758726,0.04848719937936385,0.0,"Fairmont, MN",Micropolitan Statistical Area,,Martin County,Minnesota,Central,0.23100496102558213,0.10947166683210295,0.03432741670541552,0.12516362164421535,21,1.0,-937.0,0.13717028704422032,3406.5,0.05038747401501502,98800.0,0.22234539551825158,596.0,700.0,0.174496644295302,5.852402367436353,5.4222222222222225,-0.7999999999999998,-1.5046491405729903,-2.48,2.0,0.0156919548121124,-0.1966775443201666,-0.04543250581846393,27091
27093,23192.0,1.0,13.0,23222.0,0.0,7.0,30.0,0.0012935494998275268,0.5605381165919282,0.30143829127551464,0.043118316660917554,0.0,,,,,,,0.22405804992033426,0.4222412895129439,0.26384341237461795,0.472910854897143,111,3.0,-704.0,0.109304932735426,4245.944444444444,0.05108084197537797,165600.0,0.2994647934437195,615.0,793.0,0.2894308943089431,7.2043907285010835,6.688888888888888,-1.644444444444444,-2.3950065358854458,-2.65,2.0,0.050669565384199144,0.039785362454283685,-0.030355294929285962,27093
27095,25847.0,1.0,22.0,26277.0,0.0,20.0,430.0,0.016636360119162766,0.8511626107478625,0.7611218936712715,0.0386892095794483,0.0,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,"Minneapolis-St. Paul, MN-WI",Mille Lacs County,Minnesota,Outlying,0.43053730488366654,0.5607548819332657,0.42569843818243924,0.6261566054989455,160,4.0,-178.0,0.09993422834371493,3293.222222222222,0.050659557371588594,163100.0,0.4889565879664889,669.0,878.0,0.312406576980568,9.222787117869084,8.677777777777777,-1.9222222222222216,-2.733468127750423,-1.74,3.0,0.06540172356567975,-0.004838866701227296,-0.006886679305141796,27095
27097,33259.0,0.0,4.0,33386.0,0.0,4.0,127.0,0.003818515289094681,0.12026819808172225,0.11981069909542921,0.0,0.0,,,,,,,0.0,0.09442040611344937,0.1636858783026481,0.10899268975636726,32,1.0,-479.0,0.10027361015063592,4562.333333333334,0.047023509464664236,157600.0,0.3035971223021584,614.0,700.0,0.14006514657980457,7.873841914025839,7.288888888888888,-1.1111111111111098,-1.8856284403975163,-3.09,2.0,0.014572283642917891,0.1636858783026481,-0.014402116720286238,27097
27099,39351.0,1.0,10.0,40062.0,1.0,15.0,711.0,0.018068155828314402,0.25412314807755837,0.37441964954320806,0.02541231480775584,0.0249613099695472,"Austin, MN",Micropolitan Statistical Area,"Rochester-Austin, MN",Mower County,Minnesota,Central,0.21879428606392445,0.1841158433309721,0.7486638146453198,0.30858601091575966,105,6.0,-1377.0,0.1064521867296892,6004.611111111111,0.05007376632284451,108300.0,0.24703109418910335,596.0,757.0,0.2701342281879195,5.115029066528465,4.844444444444444,-1.0111111111111106,-1.5126581527079601,-5.18,1.0,0.12447016758478754,0.5298695285813954,-0.03499275749027979,27099
27101,,,,8194.0,0.0,3.0,,,,0.36612155235538196,,0.0,,,,,,,,,0.0,0.19202913393098064,10,0.0,-340.0,0.11434198331788693,1520.8333333333333,0.04392307532791742,88100.0,0.301945842971833,596.0,700.0,0.174496644295302,5.395223900341852,5.01111111111111,-0.1222222222222209,-0.716294518437258,-2.21,3.0,,,,27101
27103,32966.0,3.0,13.0,34274.0,1.0,10.0,1308.0,0.03967724322028757,0.394345689498271,0.2917663535041139,0.0910028514226779,0.02917663535041139,"Mankato, MN",Metropolitan Statistical Area,"Mankato-New Ulm, MN",Nicollet County,Minnesota,Central,0.825777273247567,0.2186711658604112,0.6618945579783135,0.4659136611706936,158,10.0,-203.0,0.20275435296972638,7200.25,0.05674989337048508,170000.0,0.27854994716735776,691.0,924.0,0.33719247467438496,4.745482806778287,4.377777777777777,-1.066666666666666,-1.6078268637107977,-2.58,2.0,0.24724249531028242,-0.16388271526925346,-0.006157859612934539,27103
27105,21621.0,0.0,3.0,21629.0,0.0,7.0,8.0,0.00037001063780583694,0.13875398917718884,0.3236395580008322,0.0,0.0,"Worthington, MN",Micropolitan Statistical Area,,Nobles County,Minnesota,Central,0.0,0.11011123738548452,0.0,0.23222929626431207,38,0.0,-2827.0,0.09893159428333564,2654.75,0.04616153093491033,100100.0,0.3716569767441862,596.0,719.0,0.2063758389261745,4.533543108952944,4.211111111111111,-0.47777777777777786,-0.9985134089287158,-2.48,2.0,0.12211805887882755,0.0,-0.13075250913463762,27105
27109,145829.0,296.0,619.0,158293.0,261.0,777.0,12464.0,0.08546996825048515,4.2446975567274,4.908618827111749,2.0297745990166565,1.6488410731996992,"Rochester, MN",Metropolitan Statistical Area,"Rochester-Austin, MN",Olmsted County,Minnesota,Central,180.06615523608727,3.194599560279088,279.6340595878111,4.6517515137976275,6568,2743.0,-1162.0,0.2647141515062162,47496.416666666664,0.06156481019541557,173000.0,0.379255740300871,867.0,959.0,0.1061130334486736,4.831671911200099,4.533333333333333,-1.0555555555555554,-1.5674860014390233,-3.96,2.0,1.4571519535185393,99.56790435172385,-0.007968236770464036,27109
27111,57274.0,0.0,10.0,58746.0,1.0,31.0,1472.0,0.02570101616789468,0.17459929461884974,0.5276955026725224,0.0,0.017022435570081366,"Fergus Falls, MN",Micropolitan Statistical Area,,Otter Tail County,Minnesota,Central,0.1792464399362674,0.12178990815127884,1.225717712941051,0.34420849405029963,172,10.0,1339.0,0.15165694730593288,9758.638888888889,0.053721998689946704,161400.0,0.2425777904653154,596.0,705.0,0.18288590604026847,6.226022446734161,5.933333333333334,-1.166666666666667,-1.5664943994366523,-2.41,2.0,0.2224185858990208,1.0464712730047836,0.02337884554946398,27111
27113,14070.0,0.0,2.0,14119.0,0.0,3.0,49.0,0.003482587064676617,0.14214641080312723,0.21247963736808556,0.0,0.0,,,,,,,0.0,0.43076175344935536,0.17101676414103878,0.29068682430380616,34,2.0,-339.0,0.10298507462686567,2226.333333333333,0.047257841332341496,94100.0,0.3707471062784987,596.0,740.0,0.24161073825503357,7.444977901875141,7.044444444444444,-1.2555555555555555,-1.8235343093213308,-4.97,1.0,-0.1400749291455492,0.17101676414103878,-0.024093816631130065,27113
27115,29621.0,0.0,2.0,29579.0,0.0,8.0,-42.0,-0.0014179129671516829,0.06751966510246109,0.27046215220257613,0.0,0.0,,,,,,,0.12957354108291086,0.0697110439747979,0.12394064288001963,0.21351688950721437,49,1.0,-181.0,0.09098274872556632,3182.3055555555557,0.04837513739531886,158200.0,0.2828166519043402,669.0,784.0,0.17189835575485798,8.569389881025225,8.100000000000001,-1.6555555555555568,-2.263876040512188,-2.77,2.0,0.1438058455324165,-0.005632898202891229,-0.0061105296917727285,27115
27117,9529.0,0.0,1.0,9126.0,0.0,1.0,-403.0,-0.04229195088676671,0.104942806170637,0.10957703265395574,0.0,0.0,,,,,,,0.0,0.13372500916659913,0.0,0.14877630203265105,9,0.0,-566.0,0.1151222583691888,1363.1944444444443,0.04718508302168279,87100.0,0.2837156825874389,596.0,700.0,0.174496644295302,5.232730424533703,4.7555555555555555,-0.5888888888888886,-1.3194674019351549,-4.13,2.0,0.015051292866051919,0.0,-0.059397628292580544,27117
27119,31540.0,0.0,10.0,31364.0,1.0,8.0,-176.0,-0.0055802155992390615,0.31705770450221943,0.2550695064405051,0.0,0.031883688305063135,"Grand Forks, ND-MN",Metropolitan Statistical Area,,Polk County,Minnesota,Central,0.0,0.1797994022251488,0.30794748878292993,0.24191238690622674,82,2.0,-1299.0,0.14305643627140138,5747.5,0.05048129305202584,118800.0,0.3416533407494957,644.0,870.0,0.35093167701863354,5.8122177887471755,5.422222222222222,-0.47777777777777697,-1.1960846207444975,-3.76,2.0,0.062112984681077926,0.30794748878292993,-0.0411857958148383,27119
27121,10911.0,1.0,6.0,11249.0,1.0,10.0,338.0,0.03097791219869856,0.5499037668408029,0.8889679082585119,0.09165062780680047,0.08889679082585118,,,,,,,0.24031880500416802,0.37675552688180447,0.30775290621083307,0.6239361073097878,56,3.0,262.0,0.1352763266428375,2083.3888888888887,0.05116105959062602,150500.0,0.23776080730942328,596.0,726.0,0.2181208053691275,5.537690618898135,5.111111111111111,-1.233333333333333,-1.8042020072823646,-2.45,2.0,0.2471805804279833,0.06743410120666504,0.024012464485381725,27121
27123,515826.0,94.0,778.0,550321.0,116.0,858.0,34495.0,0.06687332550123491,1.5082605374680609,1.5590900583477643,0.18223199295886597,0.21078606849456952,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,"Minneapolis-St. Paul, MN-WI",Ramsey County,Minnesota,Central,64.96493747593307,1.1610092261170102,106.57193834504417,1.5048842777998555,7657,1029.0,-16286.0,0.24660641379069687,112840.22222222222,0.06963993744101912,217400.0,0.40825766660955987,924.0,1151.0,0.24567099567099568,5.890781654756063,5.422222222222222,-1.1777777777777771,-1.9610182616976433,-2.08,3.0,0.34387505168284527,41.607000869111104,-0.03157266209923501,27123
27125,4084.0,0.0,1.0,,,,,,0.24485798237022527,,0.0,,,,,,,,0.0,0.2739441427604082,,,5,0.0,-74.0,0.09745347698334966,612.6389,0.034151565646455086,78500.0,,596.0,700.0,0.174496644295302,8.425131984628186,8.144444444444444,-1.5666666666666664,-1.8873870524852991,-6.4,1.0,,,-0.01811949069539667,27125
27127,16025.0,0.0,14.0,15170.0,2.0,18.0,-855.0,-0.053354134165366614,0.8736349453978159,1.1865524060646013,0.0,0.13183915622940012,,,,,,,0.1792464399362674,0.955750554440165,1.0746311799259003,1.53649212773639,251,7.0,-976.0,0.11213728549141966,2632.8888888888887,0.04352783796598574,85100.0,0.2620984306959168,596.0,700.0,0.174496644295302,5.566990002775688,5.199999999999999,-0.5666666666666664,-1.1626947187570842,-3.67,2.0,0.5807415732962251,0.8953847399896329,-0.06090483619344774,27127
27129,15427.0,0.0,20.0,14548.0,0.0,16.0,-879.0,-0.056978025539638294,1.2964283399235106,1.0998075336816058,0.0,0.0,,,,,,,0.0,1.3446612330788772,0.06649428361897176,1.3013717954533266,184,1.0,-1194.0,0.11434497958125364,2558.777777777778,0.04702431799487372,97700.0,0.292128279883382,615.0,700.0,0.13821138211382114,6.565148531002188,6.144444444444445,-0.5666666666666673,-1.3220152270823329,-3.9,2.0,-0.0432894376255506,0.06649428361897176,-0.0773967718934336,27129
27131,64466.0,0.0,30.0,66972.0,6.0,48.0,2506.0,0.038873204479880866,0.46536158595228494,0.7167174341515857,0.0,0.08958967926894822,"Faribault-Northfield, MN",Micropolitan Statistical Area,"Minneapolis-St. Paul, MN-WI",Rice County,Minnesota,Central,0.9902405621960978,0.4512189528940274,2.8957944842254477,0.7538701378570005,468,24.0,-1111.0,0.16245772965594266,13246.472222222223,0.05947199066735552,204200.0,0.3579044969865554,797.0,891.0,0.11794228356336262,6.275371326350934,5.822222222222222,-1.5555555555555545,-2.2608332205095216,-2.2,3.0,0.3026511849629731,1.90555392202935,-0.017233890733099617,27131
27133,9599.0,0.0,1.0,9315.0,0.0,1.0,-284.0,-0.029586415251588706,0.10417751849150954,0.10735373054213633,0.0,0.0,,,,,,,0.0,0.12733013899303877,0.0,0.12212622139526152,8,0.0,-167.0,0.11709553078445671,1768.3333333333333,0.04282617951889726,104100.0,0.3704184704184704,596.0,700.0,0.174496644295302,4.067801223898784,3.822222222222222,-1.0222222222222221,-1.3429212459491229,-4.25,2.0,-0.005203917597777247,0.0,-0.017397645588082093,27133
27135,15517.0,0.0,14.0,15165.0,1.0,15.0,-352.0,-0.02268479731906941,0.9022362570084423,0.9891196834817012,0.0,0.06594131223211343,,,,,,,0.0,0.7918374947428971,0.6012308114333395,1.0539983993429258,154,4.0,-945.0,0.11832184056196429,2464.416666666667,0.05017289286621018,101300.0,0.3438425222053292,596.0,709.0,0.18959731543624161,5.927836607164876,6.011111111111111,-1.5333333333333332,-1.381634828506745,-4.3,2.0,0.2621609046000287,0.6012308114333395,-0.06090094734806986,27135
27137,200412.0,3.0,41.0,199070.0,4.0,31.0,-1342.0,-0.006696205816019001,0.20457856814961178,0.15572411714472298,0.014969163523142327,0.020093434470286834,"Duluth, MN-WI",Metropolitan Statistical Area,,St. Louis County,Minnesota,Central,1.907181887923062,0.11356115090196055,3.2113014078383286,0.1667528469098006,342,29.0,-1365.0,0.17090792966489032,35914.5,0.05556203794407886,141800.0,0.22008223328283902,639.0,871.0,0.36306729264475746,6.937260638100303,6.522222222222222,-1.0777777777777775,-1.7573375185228093,-0.66,3.0,0.05319169600784006,1.3041195199152666,-0.006810969403029759,27137
27139,132565.0,32.0,273.0,149013.0,37.0,350.0,16448.0,0.12407498208426056,2.0593671029306377,2.348788360747049,0.24139101572813337,0.24830048385040232,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,"Minneapolis-St. Paul, MN-WI",Scott County,Minnesota,Central,17.129862576632192,1.5211069433944957,30.585394131047266,2.3095911857864513,3041,283.0,5599.0,0.2222683212009203,57746.833333333336,0.06658290196372436,263100.0,0.40023796448837645,924.0,1151.0,0.24567099567099568,5.3749361182387965,4.933333333333334,-1.166666666666667,-1.8331543060266662,-2.95,2.0,0.7884842423919556,13.455531554415074,0.04223588428318183,27139
27141,89268.0,6.0,88.0,97238.0,2.0,108.0,7970.0,0.08928171349195681,0.9857955818434379,1.110676895863757,0.06721333512568894,0.020568090664143647,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,"Minneapolis-St. Paul, MN-WI",Sherburne County,Minnesota,Central,3.8058173419658603,0.69748016389642,4.959837702152234,1.0418475889858831,921,51.0,1911.0,0.1485526728502935,26623.13888888889,0.05872403248976749,218600.0,0.47918303220738373,924.0,1151.0,0.24567099567099568,6.6102626284953345,6.077777777777778,-1.355555555555556,-2.1553541627886244,-2.88,2.0,0.34436742508946316,1.154020360186374,0.021407447237531928,27141
27143,15165.0,1.0,6.0,14865.0,1.0,4.0,-300.0,-0.019782393669634024,0.3956478733926805,0.2690884628321561,0.06594131223211343,0.06727211570803902,,,,,,,0.534083469891146,0.35613491429136984,0.45783030882511855,0.3025304621883212,40,4.0,-712.0,0.09343883943290472,2521.9166666666665,0.04521322502225156,148100.0,0.32797093928386073,615.0,737.0,0.1983739837398374,6.27460198443805,5.811111111111112,-1.0555555555555554,-1.7799572462332227,-3.1,2.0,-0.05360445210304865,-0.07625316106602742,-0.04695021430926476,27143
27145,151359.0,1.0,15.0,161075.0,2.0,28.0,9716.0,0.06419175602375808,0.09910213465998058,0.1738320658078535,0.006606808977332039,0.012416576129132393,"St. Cloud, MN",Metropolitan Statistical Area,"Minneapolis-St. Paul, MN-WI",Stearns County,Minnesota,Central,0.8869176806529739,0.06873654402003906,0.8035993513556547,0.11036894645277441,151,5.0,-3502.0,0.14285242370787332,29673.444444444445,0.05837646955142625,172600.0,0.25246676995841155,671.0,855.0,0.27421758569299554,5.86035778298873,5.466666666666666,-1.1999999999999993,-1.8147640888015761,-2.87,2.0,0.041632402432735346,-0.0833183292973192,-0.0231370450386168,27145
27147,36568.0,2.0,42.0,36649.0,2.0,43.0,81.0,0.0022150514110697876,1.1485451761102605,1.1732925864280062,0.05469262743382192,0.05457174820595378,"Owatonna, MN",Micropolitan Statistical Area,"Minneapolis-St. Paul, MN-WI",Steele County,Minnesota,Central,1.4915942329920624,0.8570234812534857,3.320522419266844,1.2542926387065327,426,27.0,-1210.0,0.1572139575585211,7724.333333333333,0.05363610720261695,158800.0,0.28599747702288686,711.0,797.0,0.1209563994374121,6.030476732076091,5.544444444444444,-1.3777777777777773,-2.040437669586709,-3.05,2.0,0.39726915745304703,1.8289281862747815,-0.03308903959746226,27147
27149,9708.0,0.0,3.0,9805.0,0.0,5.0,97.0,0.009991759373712402,0.3090234857849196,0.5099439061703213,0.0,0.0,,,,,,,0.0,0.2380349924972139,0.0,0.2944433856267414,22,0.0,-396.0,0.14977338277709107,2052.5,0.052658793544667515,119100.0,0.23957493587394643,596.0,700.0,0.174496644295302,4.622994229031813,4.355555555555555,-0.9888888888888885,-1.3972726463776879,-3.31,2.0,0.05640839312952747,0.0,-0.0407911001236094,27149
27151,9676.0,0.0,1.0,9266.0,0.0,12.0,-410.0,-0.0423728813559322,0.10334849111202976,1.2950571983595942,0.0,0.0,,,,,,,0.0,0.2228776606988713,0.0,0.7192633855019844,48,0.0,-581.0,0.10148821827201322,1526.361111111111,0.043726308773836736,94600.0,0.10622212141831079,596.0,700.0,0.174496644295302,6.35891114211786,5.877777777777777,-0.5,-1.2867307116375306,-3.74,2.0,0.49638572480311316,0.0,-0.06004547333608929,27151
27153,,,,24664.0,0.0,5.0,,,,0.2027246188777165,,0.0,,,,,,,,,0.0,0.09788340212403335,17,0.0,-1145.0,0.0795500200883889,2541.5555555555557,0.04662645805604913,135400.0,0.2328965467313402,597.0,700.0,0.17252931323283083,6.624840610126497,6.2333333333333325,-1.2444444444444436,-1.7183096002063598,-2.84,2.0,,,,27153
27157,21610.0,3.0,18.0,21627.0,3.0,28.0,17.0,0.0007866728366496993,0.8329477093937991,1.294677948860221,0.13882461823229986,0.13871549452073798,"Rochester, MN",Metropolitan Statistical Area,"Rochester-Austin, MN",Wabasha County,Minnesota,Outlying,2.0616714620959744,0.6076582157962849,5.062767019474726,1.052832375650165,199,48.0,-523.0,0.12989356779268857,4507.361111111111,0.05080621415859017,160300.0,0.2774475813108799,604.0,779.0,0.2897350993377483,5.677677933655542,5.266666666666667,-1.0444444444444443,-1.645305961184894,-1.13,3.0,0.4451741598538801,3.0010955573787514,-0.024201758445164277,27157
27159,,,,13682.0,0.0,1.0,,,,0.0730887297178775,,0.0,,,,,,,,,0.20717409027956138,0.140948875869585,16,3.0,155.0,0.09632288309405215,1473.6666666666667,0.04890542936500636,117600.0,0.22009086320040408,597.0,700.0,0.17252931323283083,8.556218898881832,8.055555555555555,-1.3888888888888884,-1.9988170686053097,-3.74,2.0,,,,27159
27161,19185.0,0.0,12.0,18612.0,2.0,13.0,-573.0,-0.02986708365910868,0.6254886630179828,0.6984741027294219,0.0,0.1074575542660649,,,,,,,0.4413895014724372,0.585534844417985,1.1095612802194645,0.5690300051734285,100,8.0,-941.0,0.1309877508470159,3007.1388888888887,0.047689886920657384,142700.0,0.2969795778273555,659.0,700.0,0.0622154779969651,5.974368703716965,5.544444444444445,-0.7222222222222241,-1.3378793483710325,-2.36,2.0,-0.01650483924455648,0.6681717787470274,-0.04904873599166015,27161
27163,241410.0,54.0,715.0,262440.0,81.0,915.0,21030.0,0.08711320989188517,2.961766289714593,3.4865112025605853,0.2236858456567665,0.30864197530864196,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,"Minneapolis-St. Paul, MN-WI",Washington County,Minnesota,Central,38.561820341108614,2.5215760323772956,68.70609459241066,3.147531966060619,7163,618.0,9907.0,0.2568203471272938,103837.22222222222,0.06988397066856719,257200.0,0.3911624625154348,924.0,1151.0,0.24567099567099568,5.338152442550682,4.9111111111111105,-1.077777777777777,-1.7501563983353385,-0.63,3.0,0.6259559336833234,30.14427425130205,0.0410380680170664,27163
27165,11167.0,2.0,2.0,10897.0,0.0,1.0,-270.0,-0.024178382734843736,0.17909913136921288,0.09176837661741764,0.17909913136921288,0.0,,,,,,,1.4779482029769517,0.2069329166394797,0.6699514939057932,0.14367077133359038,5,2.0,-492.0,0.10137010835497448,1480.7777777777778,0.042945049211562475,93400.0,0.22924968206867324,596.0,700.0,0.174496644295302,6.205721971735567,5.8,-0.8444444444444441,-1.4209097178764791,-2.85,2.0,-0.06326214530588933,-0.8079967090711585,-0.04405838631682636,27165
27167,6578.0,0.0,2.0,6207.0,0.0,5.0,-371.0,-0.05640012161751292,0.3040437823046519,0.8055421298533914,0.0,0.0,"Wahpeton, ND-MN",Micropolitan Statistical Area,"Fargo-Wahpeton, ND-MN",Wilkin County,Minnesota,Outlying,0.0,0.45131143621946684,0.0,0.5139027166221865,25,0.0,-285.0,0.11994527211918517,1254.361111111111,0.0502806961017849,103300.0,0.3140335939314188,596.0,700.0,0.174496644295302,4.755680251082088,4.422222222222222,-0.5666666666666655,-1.074040798421962,-6.1,1.0,0.0625912804027196,0.0,-0.04332623897841289,27167
27169,51355.0,10.0,28.0,50484.0,1.0,21.0,-871.0,-0.016960373868172524,0.545224418265018,0.415973377703827,0.19472300652322072,0.019808256081134616,"Winona, MN",Micropolitan Statistical Area,,Winona County,Minnesota,Central,3.479808506647907,0.3002158023848727,2.608747761231576,0.4585816506565486,220,40.0,-1926.0,0.14878784928439295,7978.861111111111,0.05398514810961009,160200.0,0.18743326488706355,670.0,751.0,0.1208955223880597,5.480981959590515,5.088888888888889,-1.2222222222222223,-1.7951500320686575,-1.61,3.0,0.15836584827167588,-0.8710607454163308,-0.03750365105637231,27169
27171,126229.0,3.0,124.0,138377.0,21.0,187.0,12148.0,0.09623779004824565,0.9823416172194978,1.3513806485181785,0.02376632944885882,0.15175932416514307,"Minneapolis-St. Paul-Bloomington, MN-WI",Metropolitan Statistical Area,"Minneapolis-St. Paul, MN-WI",Wright County,Minnesota,Central,3.3687989876555724,0.6649169511005188,16.373308130865578,1.0915257275024293,1306,122.0,3575.0,0.15654088996981677,41402.13888888889,0.0602595368127145,213900.0,0.461296772350757,924.0,1151.0,0.24567099567099568,6.4498780733886685,5.966666666666666,-1.5222222222222213,-2.233405898164712,-2.5,2.0,0.4266087764019104,13.004509143210004,0.028321542593223427,27171
27173,,,,9709.0,0.0,1.0,,,,0.10299721907508497,,0.0,,,,,,,,,0.0,0.09984776315504995,3,0.0,-273.0,0.12689614935822638,1239.0,0.056933782925882484,98500.0,0.20271314501588403,596.0,700.0,0.174496644295302,5.425080923641498,5.199999999999999,-0.9444444444444429,-1.3183825913156388,-3.98,2.0,,,,27173
28001,32435.0,0.0,1.0,30693.0,0.0,1.0,-1742.0,-0.053707414829659315,0.030830892554339448,0.032580718730655205,0.0,0.0,"Natchez, MS-LA",Micropolitan Statistical Area,,Adams County,Mississippi,Central,0.0,0.04290866361138546,0.0,0.03924410764215404,9,0.0,-2671.0,0.12350855557268382,2692.1388888888887,0.03822175582493856,81100.0,0.03437566174913523,610.0,710.0,0.16393442622950818,8.81320695626973,8.366666666666665,0.033333333333333215,-0.9569796852755923,0.12,4.0,-0.003664555969231424,0.0,-0.08234931401264066,28001
28003,37282.0,0.0,5.0,36953.0,0.0,4.0,-329.0,-0.008824633871573414,0.13411297677163242,0.10824560928747327,0.0,0.0,"Corinth, MS",Micropolitan Statistical Area,"Tupelo-Corinth, MS",Alcorn County,Mississippi,Central,0.0,0.062189362683695106,0.0,0.08482031236305941,31,0.0,92.0,0.10254278203959015,3256.1666666666665,0.0333276435241082,85500.0,0.18287431960354208,576.0,651.0,0.13020833333333334,9.151010891994497,8.444444444444445,-2.0,-3.2401091435497715,-1.3,3.0,0.022630949679364305,0.0,0.0024676787725980364,28003
28007,,,,18174.0,0.0,3.0,,,,0.1650709805216243,,0.0,,,,,,,,,0.0,0.09343888813652869,11,0.0,-791.0,0.1073510446221305,1673.9166666666667,0.0313224685945503,70800.0,0.08665749656121054,576.0,651.0,0.13020833333333334,10.042510395769089,9.366666666666667,-1.4333333333333336,-2.612110494463213,0.02,3.0,,,,28007
28009,,,,8259.0,0.0,1.0,,,,0.1210800339024095,,0.0,,,,,,,,,0.0,0.1206601849125417,3,0.0,66.0,0.06345381526104418,378.88890000000004,0.025740247227446833,82600.0,,650.0,651.0,0.0015384615384615385,11.214499040608597,10.78888888888889,-2.4555555555555557,-3.517804704172237,-1.04,3.0,,,,28009
28011,33807.0,0.0,20.0,30628.0,0.0,1.0,-3179.0,-0.09403377998639335,0.5915934569763659,0.032649862870575946,0.0,0.0,"Cleveland, MS",Micropolitan Statistical Area,"Cleveland-Indianola, MS",Bolivar County,Mississippi,Central,0.07569570562886277,0.2569522916034037,0.017806375318768962,0.14825973476241783,45,0.0,-2791.0,0.12278522199544473,2868.722222222222,0.03575760611009353,81000.0,0.1394095406644677,610.0,669.0,0.09672131147540984,9.648189216321962,9.155555555555555,-0.5999999999999996,-1.7359335263417934,-0.57,3.0,-0.10869255684098589,-0.05788933031009381,-0.08255686692105185,28011
28015,10435.0,0.0,1.0,9947.0,0.0,1.0,-488.0,-0.04676569238140872,0.09583133684714902,0.10053282396702523,0.0,0.0,"Greenwood, MS",Micropolitan Statistical Area,,Carroll County,Mississippi,Outlying,0.0,0.09602447637097739,0.0,0.13178534748011275,7,0.0,-240.0,0.09908960229995209,1051.5555555555557,0.029933017307658658,62200.0,,576.0,651.0,0.13020833333333334,9.258286472560764,8.133333333333333,0.3666666666666689,-1.7184877358207746,-1.02,3.0,0.03576087110913537,0.0,-0.022999520843315763,28015
28023,,,,15541.0,0.0,1.0,,,,0.0643459236857345,,0.0,"Meridian, MS",Micropolitan Statistical Area,,Clarke County,Mississippi,Outlying,,,0.0,0.07707698813240926,5,0.0,-400.0,0.06385145253069781,1697.0555555555557,0.029019967776678552,61600.0,0.12027941497489632,611.0,666.0,0.09001636661211129,9.838322471229308,8.88888888888889,-0.6666666666666679,-2.351492077292864,0.42,4.0,,,,28023
28025,20496.0,0.0,1.0,,,,,,0.04879000780640125,,0.0,,"West Point, MS",Micropolitan Statistical Area,"Columbus-West Point, MS",Clay County,Mississippi,Central,0.0,0.09945765480373643,,,4,0.0,-518.0,0.10870413739266198,1427.0555555555557,0.03650849947434756,,,576.0,651.0,0.13020833333333334,13.703912749654451,12.9,-2.2444444444444436,-4.155746328289139,-0.36,3.0,,,-0.025273224043715847,28025
28031,,,,18636.0,0.0,1.0,,,,0.05365958360163125,,0.0,"Hattiesburg, MS",Metropolitan Statistical Area,"Hattiesburg-Laurel, MS",Covington County,Mississippi,Outlying,,,0.0,0.05998208573403054,6,0.0,-524.0,0.09987169617654607,1596.0,0.027593547571877063,78900.0,0.10304553518628026,576.0,674.0,0.1701388888888889,7.479254630194255,6.844444444444444,-0.43333333333333357,-1.6649484018622402,-1.11,3.0,,,,28031
28033,164075.0,0.0,42.0,184945.0,6.0,91.0,20870.0,0.12719792777693129,0.25598049672405915,0.49203817351104384,0.0,0.03244207737435453,"Memphis, TN-MS-AR",Metropolitan Statistical Area,"Memphis-Forrest City, TN-MS-AR",DeSoto County,Mississippi,Central,0.14002834308091167,0.1576758718733259,3.4757980453823984,0.3249220674752264,487,28.0,15352.0,0.1315556909949718,31181.833333333332,0.03874579521672083,153600.0,0.24873786407766998,758.0,875.0,0.15435356200527706,5.57764080938811,5.011111111111111,0.09999999999999964,-0.8796157704685648,-0.24,3.0,0.1672461956019005,3.3357697023014867,0.09356696632637514,28033
